subject	run	analysis_decision	sensitivity_exclude_candidate	pre_glm_decision	pre_glm_flag	bold_smoothed	bold_unsmoothed	brain_mask	events_long	events_stim	confounds_glm	main_include	strict_sensitivity_include
sub-26	6	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-06/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-06/confounds_standard.tsv	True	False
sub-26	7	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-07/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-07/confounds_standard.tsv	True	False
sub-26	8	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-08/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-08/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-08/confounds_standard.tsv	True	False
sub-26	9	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-26/func/sub-26_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-09/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-26/run-09/confounds_standard.tsv	True	True
sub-27	1	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-01/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-01/confounds_standard.tsv	True	False
sub-27	2	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-02/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-02/confounds_standard.tsv	True	False
sub-27	3	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-03/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-03/confounds_standard.tsv	True	False
sub-27	4	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-04/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-04/confounds_standard.tsv	True	True
sub-27	5	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-05/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-05/confounds_standard.tsv	True	True
sub-27	6	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-06/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-06/confounds_standard.tsv	True	True
sub-27	7	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-07/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-07/confounds_standard.tsv	True	True
sub-27	8	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-08/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-08/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-08/confounds_standard.tsv	True	False
sub-27	9	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-27/func/sub-27_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-09/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-27/run-09/confounds_standard.tsv	True	False
sub-28	1	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-01/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-01/confounds_standard.tsv	True	False
sub-28	2	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-02/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-02/confounds_standard.tsv	True	False
sub-28	3	KEEP	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-03/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-03/confounds_standard.tsv	True	True
sub-28	4	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-04/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-04/confounds_standard.tsv	True	False
sub-28	5	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-05/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-05/confounds_standard.tsv	True	True
sub-28	6	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-06/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-06/confounds_standard.tsv	True	True
sub-28	7	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-07/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-07/confounds_standard.tsv	True	True
sub-28	8	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-08/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-08/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-08/confounds_standard.tsv	True	False
sub-28	9	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-28/func/sub-28_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-09/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-09/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-28/run-09/confounds_standard.tsv	True	False
sub-29	1	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-01/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-01/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-01/confounds_standard.tsv	True	True
sub-29	2	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-02/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-02/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-02/confounds_standard.tsv	True	False
sub-29	3	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-03/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-03/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-03/confounds_standard.tsv	True	False
sub-29	4	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-04/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-04/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-04/confounds_standard.tsv	True	False
sub-29	5	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-05/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-05/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-05/confounds_standard.tsv	True	True
sub-29	6	KEEP_WITH_WARNING	False	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-06/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-06/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-06/confounds_standard.tsv	True	True
sub-29	7	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	True	READY	OK	<PROJECT_ROOT>/derivatives/smoothed_fwhm6/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-smoothedFWHM6_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-29/func/sub-29_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-07/events_long.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-07/events_stim.tsv	<PROJECT_ROOT>/derivatives/first_level_inputs_analysis/sub-29/run-07/confounds_standard.tsv	True	False
